piece	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	composer	workTitle	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	platform	source	translator	title_text	subtitle_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	originalFormat	staff_1_instrument	staff_1_ambitus	staff_2_instrument	staff_2_ambitus
82_Chorale_11_Bass_2	1: 4/4	1: 1	27	27	108.0	36	36	144.0	216.0	95	47	0	0	0	J. Ch. Kittel	Kittel - 24 Chorales With Multiple Basslines Worksheets		Chorale 11, Bass 2						2025-01-31	Linux							3.6.2	2.5.3	MultibassChorales/MS3	MultibassChorales/MS3/82_Chorale_11_Bass_2.mscx	False	38-76 (D2-E5)	mxl	Piano	62-76 (D4-E5)	Piano	38-59 (D2-B3)
83_Chorale_11_Bass_3	1: 4/4	1: 1	27	27	108.0	36	36	144.0	216.0	94	47	0	0	0	J. Ch. Kittel	Kittel - 24 Chorales With Multiple Basslines Worksheets		Chorale 11, Bass 3						2025-01-31	Linux							3.6.2	2.5.3	MultibassChorales/MS3	MultibassChorales/MS3/83_Chorale_11_Bass_3.mscx	False	38-76 (D2-E5)	mxl	Piano	62-76 (D4-E5)	Piano	38-55 (D2-G3)
84_Chorale_11_Bass_4	1: 4/4	1: 1	27	27	108.0	36	36	144.0	216.0	101	55	0	0	0	J. Ch. Kittel	Kittel - 24 Chorales With Multiple Basslines Worksheets		Chorale 11, Bass 4						2025-01-31	Linux					"<font size=""15""/><b>Chorale 11, Bass 4</b>"		3.6.2	2.5.3	MultibassChorales/MS3	MultibassChorales/MS3/84_Chorale_11_Bass_4.mscx	False	38-76 (D2-E5)	mxl	Piano	62-76 (D4-E5)	Piano	38-55 (D2-G3)
85_Chorale_11_Bass_5	1: 4/4	1: 1	27	27	108.0	36	36	144.0	216.0	103	56	0	0	0	J. Ch. Kittel	Kittel - 24 Chorales With Multiple Basslines Worksheets		Chorale 11, Bass 5						2025-01-31	Linux					"<font size=""15""/><b>Chorale 11, Bass 5</b>"		3.6.2	2.5.3	MultibassChorales/MS3	MultibassChorales/MS3/85_Chorale_11_Bass_5.mscx	False	38-76 (D2-E5)	mxl	Piano	62-76 (D4-E5)	Piano	38-57 (D2-A3)
86_Chorale_11_Bass_6	1: 4/4	1: 1	27	27	108.0	36	36	144.0	216.0	102	53	0	0	0	J. Ch. Kittel	Kittel - 24 Chorales With Multiple Basslines Worksheets		Chorale 11, Bass 6						2025-01-31	Linux					"<font size=""15""/><b>Chorale 11, Bass 6</b>"		3.6.2	2.5.3	MultibassChorales/MS3	MultibassChorales/MS3/86_Chorale_11_Bass_6.mscx	False	38-76 (D2-E5)	mxl	Piano	62-76 (D4-E5)	Piano	38-57 (D2-A3)
87_Chorale_11_Bass_7	1: 4/4	1: 1	27	27	108.0	36	36	144.0	216.0	98	51	0	0	0	J. Ch. Kittel	Kittel - 24 Chorales With Multiple Basslines Worksheets		Chorale 11, Bass 7						2025-01-31	Linux							3.6.2	2.5.3	MultibassChorales/MS3	MultibassChorales/MS3/87_Chorale_11_Bass_7.mscx	False	38-76 (D2-E5)	mxl	Piano	62-76 (D4-E5)	Piano	38-59 (D2-B3)
88_Chorale_11_Bass_8	1: 4/4	1: 1	27	27	108.0	36	36	144.0	216.0	96	51	0	0	0	J. Ch. Kittel	Kittel - 24 Chorales With Multiple Basslines Worksheets		Chorale 11, Bass 8						2025-01-31	Linux							3.6.2	2.5.3	MultibassChorales/MS3	MultibassChorales/MS3/88_Chorale_11_Bass_8.mscx	False	38-76 (D2-E5)	mxl	Piano	62-76 (D4-E5)	Piano	38-56 (D2-Ab3)
89_Chorale_12_Bass_1	1: 4/4	1: 2	18	18	72.0	18	18	72.0	128.0	55	27	0	0	0	J. Ch. Kittel	Kittel - 24 Chorales With Multiple Basslines Worksheets		Chorale 12, Bass 1						2025-01-31	Linux					"<font size=""15""/><b>Chorale 12, Bass 1</b>"		3.6.2	2.5.3	MultibassChorales/MS3	MultibassChorales/MS3/89_Chorale_12_Bass_1.mscx	False	38-74 (D2-D5)	mxl	Piano	61-74 (C#4-D5)	Piano	38-57 (D2-A3)
90_Chorale_12_Bass_2	1: 4/4	1: 2	18	18	72.0	18	18	72.0	128.0	55	27	0	0	0	J. Ch. Kittel	Kittel - 24 Chorales With Multiple Basslines Worksheets		Chorale 12, Bass 2						2025-01-31	Linux							3.6.2	2.5.3	MultibassChorales/MS3	MultibassChorales/MS3/90_Chorale_12_Bass_2.mscx	False	38-74 (D2-D5)	mxl	Piano	61-74 (C#4-D5)	Piano	38-57 (D2-A3)
91_Chorale_12_Bass_3	1: 4/4	1: 2	18	18	72.0	18	18	72.0	128.0	58	30	0	0	0	J. Ch. Kittel	Kittel - 24 Chorales With Multiple Basslines Worksheets		Chorale 12, Bass 3						2025-01-31	Linux					"<font size=""15""/><b>Chorale 12, Bass 3</b>"		3.6.2	2.5.3	MultibassChorales/MS3	MultibassChorales/MS3/91_Chorale_12_Bass_3.mscx	False	38-74 (D2-D5)	mxl	Piano	61-74 (C#4-D5)	Piano	38-55 (D2-G3)
92_Chorale_12_Bass_4	1: 4/4	1: 2	18	18	72.0	18	18	72.0	128.0	55	27	0	0	0	J. Ch. Kittel	Kittel - 24 Chorales With Multiple Basslines Worksheets		Chorale 12, Bass 4						2025-01-31	Linux							3.6.2	2.5.3	MultibassChorales/MS3	MultibassChorales/MS3/92_Chorale_12_Bass_4.mscx	False	38-74 (D2-D5)	mxl	Piano	61-74 (C#4-D5)	Piano	38-57 (D2-A3)
93_Chorale_12_Bass_5	1: 4/4	1: 2	18	18	72.0	18	18	72.0	128.0	53	28	0	0	0	J. Ch. Kittel	Kittel - 24 Chorales With Multiple Basslines Worksheets		Chorale 12, Bass 5						2025-01-31	Linux					"<font size=""15""/><b>Chorale 12, Bass 5</b>"		3.6.2	2.5.3	MultibassChorales/MS3	MultibassChorales/MS3/93_Chorale_12_Bass_5.mscx	False	38-74 (D2-D5)	mxl	Piano	61-74 (C#4-D5)	Piano	38-57 (D2-A3)
94_Chorale_12_Bass_6	1: 4/4	1: 2	18	18	72.0	18	18	72.0	128.0	58	33	0	0	0	J. Ch. Kittel	Kittel - 24 Chorales With Multiple Basslines Worksheets		Chorale 12, Bass 6						2025-01-31	Linux							3.6.2	2.5.3	MultibassChorales/MS3	MultibassChorales/MS3/94_Chorale_12_Bass_6.mscx	False	38-74 (D2-D5)	mxl	Piano	61-74 (C#4-D5)	Piano	38-57 (D2-A3)
95_Chorale_12_Bass_7	1: 4/4	1: 2	18	18	72.0	18	18	72.0	128.0	54	27	0	0	0	J. Ch. Kittel	Kittel - 24 Chorales With Multiple Basslines Worksheets		Chorale 12, Bass 7						2025-01-31	Linux					"<font size=""15""/><b>Chorale 12, Bass 7</b>"		3.6.2	2.5.3	MultibassChorales/MS3	MultibassChorales/MS3/95_Chorale_12_Bass_7.mscx	False	38-74 (D2-D5)	mxl	Piano	61-74 (C#4-D5)	Piano	38-57 (D2-A3)
96_Chorale_12_Bass_8	1: 4/4	1: 2	18	18	72.0	18	18	72.0	126.0	60	35	0	0	0	J. Ch. Kittel	Kittel - 24 Chorales With Multiple Basslines Worksheets		Chorale 12, Bass 8						2025-01-31	Linux							3.6.2	2.5.3	MultibassChorales/MS3	MultibassChorales/MS3/96_Chorale_12_Bass_8.mscx	False	38-74 (D2-D5)	mxl	Piano	61-74 (C#4-D5)	Piano	38-54 (D2-F#3)
97_Chorale_13_Bass_1	1: 4/4	1: 1	23	23	92.0	23	23	92.0	164.0	79	42	0	0	0	J. Ch. Kittel	Kittel - 24 Chorales With Multiple Basslines Worksheets		Chorale 13, Bass 1						2025-01-31	Linux					"<font size=""15""/><b>Chorale 13, Bass 1</b>"		3.6.2	2.5.3	MultibassChorales/MS3	MultibassChorales/MS3/97_Chorale_13_Bass_1.mscx	False	38-76 (D2-E5)	mxl	Piano	67-76 (G4-E5)	Piano	38-57 (D2-A3)
98_Chorale_13_Bass_2	1: 4/4	1: 1	23	23	92.0	23	23	92.0	164.0	77	42	0	0	0	J. Ch. Kittel	Kittel - 24 Chorales With Multiple Basslines Worksheets		Chorale 13, Bass 2						2025-01-31	Linux							3.6.2	2.5.3	MultibassChorales/MS3	MultibassChorales/MS3/98_Chorale_13_Bass_2.mscx	False	43-76 (G2-E5)	mxl	Piano	67-76 (G4-E5)	Piano	43-62 (G2-D4)
99_Chorale_13_Bass_3	1: 4/4	1: 1	23	23	92.0	23	23	92.0	160.0	78	43	0	0	0	J. Ch. Kittel	Kittel - 24 Chorales With Multiple Basslines Worksheets		Chorale 13, Bass 3						2025-01-31	Linux							3.6.2	2.5.3	MultibassChorales/MS3	MultibassChorales/MS3/99_Chorale_13_Bass_3.mscx	False	42-76 (F#2-E5)	mxl	Piano	67-76 (G4-E5)	Piano	42-59 (F#2-B3)
A-MCAU_KI1803-001_SID026	1: 4/4	1: 1	12	12	45.0	17	17	65.0	88.0	85	47	0	0	0	Kittel	Ach! Daß ich Gottes Weg								2021-02-27	Microsoft Windows			Ach! Daß ich Gottes Weg			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-001_SID026.mscx	False	40-74 (E2-D5)		Piano	62-74 (D4-D5)	Piano	40-60 (E2-C4)
A-MCAU_KI1803-002_SID042	1: 4/4	1: 1	11	10	40.0	11	10	40.0	80.0	83	42	0	0	0	Kittel	"Ach Gott! ruf deinen Richterblick
"								2021-02-27	Microsoft Windows			"Ach Gott! ruf deinen Richterblick
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-002_SID042.mscx	False	40-76 (E2-E5)		Piano	63-76 (D#4-E5)	Piano	40-59 (E2-B3)
A-MCAU_KI1803-003_SID001	1: 4/4	1: -2	9	9	36.0	9	9	36.0	70.0	65	35	0	0	0	Kittel	Ach Gott und Herr								2021-01-27	Microsoft Windows			Ach Gott und Herr			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-003_SID001.mscx	False	41-74 (F2-D5)		Piano	65-74 (F4-D5)	Piano	41-58 (F2-Bb3)
A-MCAU_KI1803-004_SID002	1: 4/4	1: -2	12	12	48.0	17	17	68.0	92.0	85	44	0	0	0	Kittel	Ach Gott vom Himmel sieh' darein								2021-01-27	Microsoft Windows			Ach Gott vom Himmel sieh' darein			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-004_SID002.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-58 (D2-Bb3)
A-MCAU_KI1803-005_SID003	1: 4/4	1: 1	12	12	48.0	12	12	48.0	93.0	106	64	0	0	0	Kittel	Ach was soll ich Sünder machen								2021-01-27	Microsoft Windows			Ach was soll ich Sünder machen			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-005_SID003.mscx	False	38-76 (D2-E5)		Piano	64-76 (E4-E5)	Piano	38-59 (D2-B3)
A-MCAU_KI1803-006_SID039	1: 4/4	1: -1	9	9	36.0	9	9	36.0	70.0	64	34	0	0	0	Kittel	"Ach! Wie viel Böses wohnt
"								2021-02-27	Microsoft Windows			"Ach! Wie viel Böses wohnt
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-006_SID039.mscx	False	41-74 (F2-D5)		Piano	65-74 (F4-D5)	Piano	41-58 (F2-Bb3)
A-MCAU_KI1803-007_SID004	1: 4/4	1: 1	12	12	48.0	17	17	68.0	92.0	85	45	0	0	0	Kittel	Allein Gott in der Höh' sei Ehr								2021-01-27	Microsoft Windows			Allein Gott in der Höh' sei Ehr			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-007_SID004.mscx	False	38-74 (D2-D5)		Piano	66-74 (F#4-D5)	Piano	38-55 (D2-G3)
A-MCAU_KI1803-008_SID005	1: 4/4	1: -2	17	16	60.0	23	21	80.0	120.0	119	62	0	0	0	Kittel	Allein zu dir Herr Jesu Christ								2021-01-27	Microsoft Windows			Allein zu dir Herr Jesu Christ			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-008_SID005.mscx	False	40-75 (E2-Eb5)		Piano	62-75 (D4-Eb5)	Piano	40-58 (E2-Bb3)
A-MCAU_KI1803-009_SID097	1: 4/4	1: 1	14	14	56.0	19	19	76.0	112.0	93	48	0	0	0	Kittel, Johann Christian	Alle Menschen müssen sterben								2022-04-06	Microsoft Windows			Alle Menschen müssen sterben			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-009_SID097.mscx	False	40-72 (E2-C5)		Piano	62-72 (D4-C5)	Piano	40-57 (E2-A3)
A-MCAU_KI1803-010	1: 4/4	1: -1	8	8	32.0	8	8	32.0	64.0	62	32	0	0	0	Kittel, Johann Christian	Allenthalben, wo ich stehe								2022-07-04	Microsoft Windows			Allenthalben, wo ich stehe	KI1803-010		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-010.mscx	False	41-74 (F2-D5)		Piano	62-74 (D4-D5)	Piano	41-58 (F2-Bb3)
A-MCAU_KI1803-011	1: 4/4	1: 2	49	49	196.0	49	49	196.0	388.0	327	167	0	0	0	Kittel, Johann Christian	Anbetend stand der Seher								2022-07-04	Microsoft Windows			Anbetend stand der Seher	KI1803-011		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-011.mscx	False	38-76 (D2-E5)		Piano	61-76 (C#4-E5)	Piano	38-59 (D2-B3)
A-MCAU_KI1803-012	1: 4/4	1: -3	14	14	56.0	14	14	56.0	110.0	108	57	0	0	0	Kittel, Johann Christian	Anbetung, Jubel und Gesang								2022-06-21	Microsoft Windows			Anbetung, Jubel und Gesang	KI1803-012		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-012.mscx	False	39-75 (Eb2-Eb5)		Piano	63-75 (Eb4-Eb5)	Piano	39-60 (Eb2-C4)
A-MCAU_KI1803-013	1: 4/4	1: 1	11	10	40.0	11	10	40.0	80.0	80	42	0	0	0	Kittel, Johann Christian	An dir allein, an dir hab'								2022-06-21	Microsoft Windows			An dir allein, an dir hab'	KI1803-013		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-013.mscx	False	40-74 (E2-D5)		Piano	64-74 (E4-D5)	Piano	40-57 (E2-A3)
A-MCAU_KI1803-014	1: 4/4	1: -1	11	11	44.0	15	15	60.0	84.0	82	45	0	0	0	Kittel, Johann Christian	Auf! auf! mein Herz mit Freuden								2022-07-05	Microsoft Windows			Auf! auf! mein Herz mit Freuden	KI 1803-014		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-014.mscx	False	41-77 (F2-F5)		Piano	64-77 (E4-F5)	Piano	41-58 (F2-Bb3)
A-MCAU_KI1803-015	1: 4/4	1: -3	9	9	36.0	9	9	36.0	68.0	64	34	0	0	0	Kittel, Johann Christian	Auferstehn, ja auferstehn								2022-07-05	Microsoft Windows			Auferstehn, ja auferstehn	KI1803-015		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-015.mscx	False	39-77 (Eb2-F5)		Piano	63-77 (Eb4-F5)	Piano	39-60 (Eb2-C4)
A-MCAU_KI1803-016_SID086	1: 4/4	1: 1	12	12	48.0	12	12	48.0	94.0	85	46	0	0	0	Kittel, Johann Christian	Auf meinen lieben Gott trau ich								2021-03-31	Microsoft Windows			Auf meinen lieben Gott trau ich			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-016_SID086.mscx	False	40-74 (E2-D5)		Piano	64-74 (E4-D5)	Piano	40-59 (E2-B3)
A-MCAU_KI1803-017_SID057	1: 4/4	1: 1	20	20	80.0	25	25	100.0	156.0	146	75	0	0	0	"Kittel, Johann Christian
"	"Auf! meine Seele singe
"								2021-03-21	Microsoft Windows			"Auf! meine Seele singe
"			"Kittel, Johann Christian
"	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-017_SID057.mscx	False	42-76 (F#2-E5)		Piano	62-76 (D4-E5)	Piano	42-55 (F#2-G3)
A-MCAU_KI1803-018_SID083	1: 4/4	1: -2	11	11	44.0	11	11	44.0	86.0	76	38	0	0	0	Kittel, Johann Christian	Auf! Schicke dich, recht								2021-03-31	Microsoft Windows			Auf! Schicke dich, recht			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-018_SID083.mscx	False	43-74 (G2-D5)		Piano	67-74 (G4-D5)	Piano	43-58 (G2-Bb3)
A-MCAU_KI1803-019_SID038	1: 4/4	1: -2	21	21	84.0	28	28	112.0	164.0	155	80	0	0	0	Kittel	"Aus ganzem Herzen lieb'
"								2021-02-27	Microsoft Windows			"Aus ganzem Herzen lieb'
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-019_SID038.mscx	False	39-75 (Eb2-Eb5)		Piano	62-75 (D4-Eb5)	Piano	39-58 (Eb2-Bb3)
A-MCAU_KI1803-020_SID006	1: 4/4	1: 1	12	12	48.0	16	16	64.0	92.0	83	42	0	0	0	Kittel	Aus meines Herzens Grunde								2021-01-27	Microsoft Windows			Aus meines Herzens Grunde			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-020_SID006.mscx	False	43-74 (G2-D5)		Piano	67-74 (G4-D5)	Piano	43-59 (G2-B3)
A-MCAU_KI1803-021_SID007	1: 4/4	1: 1	12	12	48.0	17	17	68.0	92.0	82	44	0	0	0	Kittel	Aus tiefer Not								2021-01-27	Microsoft Windows			Aus tiefer Not			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-021_SID007.mscx	False	43-74 (G2-D5)		Piano	62-74 (D4-D5)	Piano	43-57 (G2-A3)
A-MCAU_KI1803-022_SID008	1: 4/4	1: 2	14	13	48.0	19	17	64.0	96.0	90	50	0	0	0	Kittel	Befiehl du deine Wege								2021-01-27	Microsoft Windows			Befiehl du deine Wege			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-022_SID008.mscx	False	42-76 (F#2-E5)		Piano	64-76 (E4-E5)	Piano	42-59 (F#2-B3)
A-MCAU_KI1803-023_SID056	1: 4/4	1: -2	9	9	36.0	9	9	36.0	70.0	68	36	0	0	0	Kittel	"Begrabt den Leib in seine Gruft
"								2021-03-15	Microsoft Windows			"Begrabt den Leib in seine Gruft
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-023_SID056.mscx	False	45-75 (A2-Eb5)		Piano	67-75 (G4-Eb5)	Piano	45-55 (A2-G3)
A-MCAU_KI1803-024	1: 4/4	1: 0	9	9	36.0	9	9	36.0	70.0	60	32	0	0	0	Kittel, Johann Christian	Besitz' ich nur ein ruhiges Gewissen								2022-06-22	Microsoft Windows			Besitz' ich nur ein ruhiges Gewissen	KI1803-024		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-024.mscx	False	43-76 (G2-E5)		Piano	60-76 (C4-E5)	Piano	43-60 (G2-C4)
A-MCAU_KI1803-025	1: 4/4	1: 1	7	7	28.0	7	7	28.0	56.0	46	24	0	0	0	Kittel, Johann Christian	Christe! du Lamm Gottes								2022-07-05	Microsoft Windows			Christe! du Lamm Gottes	KI1803-025		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-025.mscx	False	43-74 (G2-D5)		Piano	66-74 (F#4-D5)	Piano	43-57 (G2-A3)
A-MCAU_KI1803-026_SID090	1: 4/4	1: 0	9	9	36.0	9	9	36.0	70.0	70	36	0	0	0	Kittel, Johann Christian	Christ der du bist der helle Tag								2022-04-06	Microsoft Windows			Christ der du bist der helle Tag			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-026_SID090.mscx	False	43-74 (G2-D5)		Piano	67-74 (G4-D5)	Piano	43-57 (G2-A3)
A-MCAU_KI1803-027_SID009	1: 4/4	1: -1	9	9	35.0	9	9	35.0	68.0	69	36	0	0	0	Kittel	Christ fuhr gen Himmel								2021-01-27	Microsoft Windows			Christ fuhr gen Himmel			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-027_SID009.mscx	False	38-72 (D2-C5)		Piano	60-72 (C4-C5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-028_SID010	1: 4/4	1: -1	10	10	40.0	10	10	40.0	78.0	71	38	0	0	0	Kittel	Christ ist erstanden								2021-01-27	Microsoft Windows			Christ ist erstanden			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-028_SID010.mscx	False	38-72 (D2-C5)		Piano	60-72 (C4-C5)	Piano	38-55 (D2-G3)
A-MCAU_KI1803-029_SID012	1: 4/4	1: -1	16	16	64.0	21	21	84.0	124.0	120	65	0	0	0	Kittel, Johann Christian	Christ unser Herr zum Jordan								2021-10-22	Microsoft Windows			Christ unser Herr zum Jordan			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-029_SID012.mscx	False	38-76 (D2-E5)		Piano	62-76 (D4-E5)	Piano	38-57 (D2-A3)
A-MCAU_KI1803-030_SID013	1: 4/4	1: -3	8	8	32.0	8	8	32.0	62.0	55	29	0	0	0	Kittel	Christus der ist mein Leben								2021-01-27	Microsoft Windows			Christus der ist mein Leben			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-030_SID013.mscx	False	39-75 (Eb2-Eb5)		Piano	63-75 (Eb4-Eb5)	Piano	39-53 (Eb2-F3)
A-MCAU_KI1803-031a_SID014	1: 4/4	1: -2	16	16	64.0	16	16	64.0	128.0	114	58	0	0	0	Kittel	Christus der uns selig macht								2021-01-27	Microsoft Windows			Christus der uns selig macht			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-031a_SID014.mscx	False	38-74 (D2-D5)		Piano	62-74 (D4-D5)	Piano	38-58 (D2-Bb3)
A-MCAU_KI1803-031b	1: 4/4	1: -2	17	17	68.0	17	17	68.0	134.0	118	63	0	0	0	Kittel, Johann Christian	Christus der uns seelig macht								2022-06-22	Microsoft Windows			Christus der uns seelig macht	KI1805-031b		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-031b.mscx	False	38-74 (D2-D5)		Piano	60-74 (C4-D5)	Piano	38-55 (D2-G3)
A-MCAU_KI1803-032_SID066	1: 4/4	1: 1	14	14	56.0	14	14	56.0	112.0	101	51	0	0	0	Kittel, Johann Christian	Dank dem milden Vater								2021-03-31	Microsoft Windows			Dank dem milden Vater			Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-032_SID066.mscx	False	40-74 (E2-D5)		Piano	62-74 (D4-D5)	Piano	40-54 (E2-F#3)
A-MCAU_KI1803-033	1: 4/4	1: 1	9	9	36.0	9	9	36.0	72.0	59	30	0	0	0	Kittel, Johann Christian	Das ist mein Leib, so sagte								2022-06-22	Microsoft Windows			Das ist mein Leib, so sagte	KI1803-033		Kittel, Johann Christian	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-033.mscx	False	40-74 (E2-D5)		Piano	64-74 (E4-D5)	Piano	40-57 (E2-A3)
A-MCAU_KI1803-034_SID011	1: 4/4	1: -1	12	12	50.0	17	17	70.0	98.0	95	50	0	0	0	Kittel	Christ lag in Todesbanden								2021-01-27	Microsoft Windows			Christ lag in Todesbanden			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-034_SID011.mscx	False	38-76 (D2-E5)		Piano	62-76 (D4-E5)	Piano	38-53 (D2-F3)
A-MCAU_KI1803-035_SID033	1: 4/4	1: 1	10	10	40.0	14	14	56.0	76.0	73	39	0	0	0	Kittel	"Der Herr liebt unser Leben
"								2021-02-27	Microsoft Windows			"Der Herr liebt unser Leben
"			Kittel	3.6.2	2.5.3	1803_VierstimmigeChoräle/Analysis-MusiCAU	1803_VierstimmigeChoräle/Analysis-MusiCAU/A-MCAU_KI1803-035_SID033.mscx	False	40-74 (E2-D5)		Piano	64-74 (E4-D5)	Piano	40-57 (E2-A3)
